3.801894e-01 	 4.303674e+02 	 1.244365e+00 	 4.944394e-01 	 7.125877e-03 	 -5.471992e-04 
3.981072e-01 	 3.778825e+02 	 1.233154e+00 	 4.705005e-01 	 5.203078e-03 	 -4.330986e-04 
4.168694e-01 	 3.280465e+02 	 1.221217e+00 	 4.452654e-01 	 3.491749e-03 	 -3.147755e-04 
4.365158e-01 	 2.852786e+02 	 1.208535e+00 	 4.187434e-01 	 2.050054e-03 	 -1.999603e-04 
4.570882e-01 	 2.467209e+02 	 1.195091e+00 	 3.909568e-01 	 9.414753e-04 	 -9.925984e-05 
4.786301e-01 	 2.120170e+02 	 1.180874e+00 	 3.619420e-01 	 2.342771e-04 	 -2.667000e-05 
5.011872e-01 	 1.803755e+02 	 1.165875e+00 	 3.317508e-01 	 7.241951e-07 	 -8.891902e-08 
5.248075e-01 	 1.524653e+02 	 1.150092e+00 	 3.004504e-01 	 3.160367e-04 	 -4.180439e-05 
5.495409e-01 	 1.276112e+02 	 1.133527e+00 	 2.681246e-01 	 1.257081e-03 	 -1.789221e-04 
5.754399e-01 	 1.056906e+02 	 1.116190e+00 	 2.348734e-01 	 2.900806e-03 	 -4.436971e-04 
6.025596e-01 	 8.725129e+01 	 1.098094e+00 	 2.008129e-01 	 5.322447e-03 	 -8.737265e-04 
6.309573e-01 	 7.058750e+01 	 1.079261e+00 	 1.660745e-01 	 8.593538e-03 	 -1.511963e-03 
6.606934e-01 	 5.633391e+01 	 1.059718e+00 	 1.308036e-01 	 1.277979e-02 	 -2.406509e-03 
6.918310e-01 	 4.431249e+01 	 1.039498e+00 	 9.515844e-02 	 1.793892e-02 	 -3.610154e-03 
7.244360e-01 	 3.427649e+01 	 1.018640e+00 	 5.930797e-02 	 2.411845e-02 	 -5.179639e-03 
7.585776e-01 	 2.604246e+01 	 9.971896e-01 	 2.342941e-02 	 3.135369e-02 	 -7.174630e-03 
7.943282e-01 	 1.937191e+01 	 9.751968e-01 	 -1.229414e-02 	 3.966589e-02 	 -9.656411e-03 
8.317638e-01 	 1.404590e+01 	 9.527166e-01 	 -4.767662e-02 	 4.906065e-02 	 -1.268631e-02 
8.709636e-01 	 9.951273e+00 	 9.298077e-01 	 -8.253189e-02 	 5.952679e-02 	 -1.632394e-02 
9.120108e-01 	 6.867413e+00 	 9.065322e-01 	 -1.166768e-01 	 7.103559e-02 	 -2.062521e-02 
9.549926e-01 	 4.584628e+00 	 8.829548e-01 	 -1.499339e-01 	 8.354056e-02 	 -2.564039e-02 
1.000000e+00 	 2.964339e+00 	 8.591415e-01 	 -1.821345e-01 	 9.697776e-02 	 -3.141202e-02 
1.047129e+00 	 1.847863e+00 	 8.351594e-01 	 -2.131212e-01 	 1.112666e-01 	 -3.797307e-02 
1.096478e+00 	 1.105859e+00 	 8.110752e-01 	 -2.427496e-01 	 1.263109e-01 	 -4.534521e-02 
1.148154e+00 	 6.334498e-01 	 7.869551e-01 	 -2.708911e-01 	 1.420013e-01 	 -5.353740e-02 
1.202264e+00 	 3.451051e-01 	 7.628636e-01 	 -2.974336e-01 	 1.582164e-01 	 -6.254477e-02 
